persona,organisation_nom,organisation_nom_legal,siren,siret,annee_creation,date_creation_source_url,adresse_ville,adresse_departement,adresse_region,site_web_url,linkedin_entreprise_url,type_structure,modalite_presume,preuve_modalite,contact_nom,contact_role,contact_linkedin_url,contact_email_public,contact_tel_public,source_contact_preuve,notes_qualite,score_fit,raisons_score,difficulte_type,difficulte_date,difficulte_source_url,risque_trop_tard
B,SLNA FORMATIONS (BLUE FORMATION),SLNA FORMATIONS,888383387,88838338700014,2020,https://annuaire-entreprises.data.gouv.fr/entreprise/888383387,BOE,47,Nouvelle-Aquitaine,https://annuaire-entreprises.data.gouv.fr/entreprise/888383387,,OF,inconnu,,Nathalie Aurientis (skalecki),Directeur Général,,,,API recherche-entreprises.api.gouv.fr (SIREN 888383387),"Création 2020 (hors critère strict 2023+, inclus car en difficulté)",70,Organisme de formation confirmé | Création 2020 (élargissement étendu) | Hors IDF (47),liquidation judiciaire (entreprise fermée),2022-04-13,https://annuaire-entreprises.data.gouv.fr/entreprise/888383387,élevé - entreprise fermée administrativement
B,MATHISI - FORMATION (MATHISI - FORMATION),MATHISI - FORMATION,892215922,89221592200014,2021,https://annuaire-entreprises.data.gouv.fr/entreprise/892215922,CLERE-LES-PINS,37,Centre-Val de Loire,https://annuaire-entreprises.data.gouv.fr/entreprise/892215922,,OF,inconnu,,Lydie Ayault,"Gérant, Liquidateur",,,,API recherche-entreprises.api.gouv.fr (SIREN 892215922),"Création 2021 (hors critère strict 2023+, inclus car en difficulté)",70,Organisme de formation confirmé | Création 2021 (élargissement étendu) | Hors IDF (37),liquidation judiciaire (entreprise fermée),2024-12-12,https://annuaire-entreprises.data.gouv.fr/entreprise/892215922,élevé - entreprise fermée administrativement
B,SNA FORMATION,SNA FORMATION,880444781,88044478100012,2020,https://annuaire-entreprises.data.gouv.fr/entreprise/880444781,NANS-LES-PINS,83,Provence-Alpes-Côte d'Azur,https://annuaire-entreprises.data.gouv.fr/entreprise/880444781,,OF,inconnu,,Nicolas Possenti,Liquidateur,,,,API recherche-entreprises.api.gouv.fr (SIREN 880444781),"Création 2020 (hors critère strict 2023+, inclus car en difficulté)",70,Organisme de formation confirmé | Création 2020 (élargissement étendu) | Hors IDF (83),liquidation judiciaire (entreprise fermée),2024-08-19,https://annuaire-entreprises.data.gouv.fr/entreprise/880444781,élevé - entreprise fermée administrativement
B,SELF FORMATION (SELF FORMATION),SELF FORMATION,885360842,88536084200011,2020,https://annuaire-entreprises.data.gouv.fr/entreprise/885360842,LYON 4EME,69,Auvergne-Rhône-Alpes,https://annuaire-entreprises.data.gouv.fr/entreprise/885360842,,OF,inconnu,,Lea Baudras (baudras-rousseaux),Gérant,,,,API recherche-entreprises.api.gouv.fr (SIREN 885360842),"Création 2020 (hors critère strict 2023+, inclus car en difficulté)",70,Organisme de formation confirmé | Création 2020 (élargissement étendu) | Hors IDF (69),liquidation judiciaire (entreprise fermée),2021-05-31,https://annuaire-entreprises.data.gouv.fr/entreprise/885360842,élevé - entreprise fermée administrativement
B,SOFTOUEST FORMATION,SOFTOUEST FORMATION,889425765,88942576500019,2020,https://annuaire-entreprises.data.gouv.fr/entreprise/889425765,SAINT-JULIEN-DE-CONCELLES,44,Pays de la Loire,https://annuaire-entreprises.data.gouv.fr/entreprise/889425765,,OF,inconnu,,Cyril Picard,Président de SAS,,,,API recherche-entreprises.api.gouv.fr (SIREN 889425765),"Création 2020 (hors critère strict 2023+, inclus car en difficulté)",70,Organisme de formation confirmé | Création 2020 (élargissement étendu) | Hors IDF (44),liquidation judiciaire (entreprise fermée),2023-10-25,https://annuaire-entreprises.data.gouv.fr/entreprise/889425765,élevé - entreprise fermée administrativement
B,FORMATION PLUS,FORMATION PLUS,889956835,88995683500017,2020,https://annuaire-entreprises.data.gouv.fr/entreprise/889956835,MARSANNAY-LA-COTE,21,Bourgogne-Franche-Comté,https://annuaire-entreprises.data.gouv.fr/entreprise/889956835,,OF,inconnu,,Jean-gilles Fevre,Liquidateur,,,,API recherche-entreprises.api.gouv.fr (SIREN 889956835),"Création 2020 (hors critère strict 2023+, inclus car en difficulté)",70,Organisme de formation confirmé | Création 2020 (élargissement étendu) | Hors IDF (21),liquidation judiciaire (entreprise fermée),2021-10-01,https://annuaire-entreprises.data.gouv.fr/entreprise/889956835,élevé - entreprise fermée administrativement
B,FORMATION POUR ETRE,FORMATION POUR ETRE,902935964,90293596400020,2021,https://annuaire-entreprises.data.gouv.fr/entreprise/902935964,SAINT-CLAR-DE-RIVIERE,31,Occitanie,https://annuaire-entreprises.data.gouv.fr/entreprise/902935964,,OF,inconnu,,Mathieu Lanies,,,,,API recherche-entreprises.api.gouv.fr (SIREN 902935964),"Création 2021 (hors critère strict 2023+, inclus car en difficulté)",70,Organisme de formation confirmé | Création 2021 (élargissement étendu) | Hors IDF (31),liquidation judiciaire (entreprise fermée),2025-12-07,https://annuaire-entreprises.data.gouv.fr/entreprise/902935964,élevé - entreprise fermée administrativement
B,COMPAGNIE FINANCIERE AGRIDURABLE (C.F.A.),COMPAGNIE FINANCIERE AGRIDURABLE,900417858,90041785800017,2021,https://annuaire-entreprises.data.gouv.fr/entreprise/900417858,SAINT-GENEST-LACHAMP,07,Auvergne-Rhône-Alpes,https://annuaire-entreprises.data.gouv.fr/entreprise/900417858,,inconnu,inconnu,,Stephanie Mariaud,Président de SAS,,,,API recherche-entreprises.api.gouv.fr (SIREN 900417858),"Création 2021 (hors critère strict 2023+, inclus car en difficulté)",50,Création 2021 (élargissement étendu) | Hors IDF (07) | Dirigeant: Président de SAS,liquidation judiciaire (entreprise fermée),2025-10-01,https://annuaire-entreprises.data.gouv.fr/entreprise/900417858,élevé - entreprise fermée administrativement
B,MELANIE MERY,,902831981,90283198100029,2021,https://annuaire-entreprises.data.gouv.fr/entreprise/902831981,BERGERAC,24,Nouvelle-Aquitaine,https://annuaire-entreprises.data.gouv.fr/entreprise/902831981,,inconnu,inconnu,,Melanie Mery,,,,,API recherche-entreprises.api.gouv.fr (SIREN 902831981),"Création 2021 (hors critère strict 2023+, inclus car en difficulté)",50,Création 2021 (élargissement étendu) | Hors IDF (24) | Dirigeant identifié,liquidation judiciaire (entreprise fermée),2022-05-31,https://annuaire-entreprises.data.gouv.fr/entreprise/902831981,élevé - entreprise fermée administrativement
B,CDR CENTRE DE FORMATION (POINT CODE 02),CDR CENTRE DE FORMATION,901391375,90139137500010,2021,https://annuaire-entreprises.data.gouv.fr/entreprise/901391375,BEZU-SAINT-GERMAIN,02,Hauts-de-France,https://annuaire-entreprises.data.gouv.fr/entreprise/901391375,,OF,presentiel,,Anniss Abdallaoui,Gérant,,,,API recherche-entreprises.api.gouv.fr (SIREN 901391375),"Création 2021 (hors critère strict 2023+, inclus car en difficulté)",70,Organisme de formation confirmé | Création 2021 (élargissement étendu) | Hors IDF (02),liquidation judiciaire (entreprise fermée),2025-09-08,https://annuaire-entreprises.data.gouv.fr/entreprise/901391375,élevé - entreprise fermée administrativement
B,CENTRE DE FORMATIONS BS,CENTRE DE FORMATIONS BS,908227614,90822761400025,2021,https://annuaire-entreprises.data.gouv.fr/entreprise/908227614,ENTRECASTEAUX,83,Provence-Alpes-Côte d'Azur,https://annuaire-entreprises.data.gouv.fr/entreprise/908227614,,OF,presentiel,,Beatrice Sagnet,Liquidateur,,,,API recherche-entreprises.api.gouv.fr (SIREN 908227614),"Création 2021 (hors critère strict 2023+, inclus car en difficulté)",70,Organisme de formation confirmé | Création 2021 (élargissement étendu) | Hors IDF (83),liquidation judiciaire (entreprise fermée),2023-10-31,https://annuaire-entreprises.data.gouv.fr/entreprise/908227614,élevé - entreprise fermée administrativement
B,CENTRE DE FORMATION C.A.C.E.S.,CENTRE DE FORMATION C.A.C.E.S.,891989915,89198991500022,2020,https://annuaire-entreprises.data.gouv.fr/entreprise/891989915,SAINT-GENEST-MALIFAUX,42,Auvergne-Rhône-Alpes,https://annuaire-entreprises.data.gouv.fr/entreprise/891989915,,OF,presentiel,,Laurent Lavastre,Président de SAS,,,,API recherche-entreprises.api.gouv.fr (SIREN 891989915),"Création 2020 (hors critère strict 2023+, inclus car en difficulté)",70,Organisme de formation confirmé | Création 2020 (élargissement étendu) | Hors IDF (42),liquidation judiciaire (entreprise fermée),2025-12-02,https://annuaire-entreprises.data.gouv.fr/entreprise/891989915,élevé - entreprise fermée administrativement
B,GROUPEMENT PROFESSIONNEL DE FORMATION (GPF NORMANDIE),GROUPEMENT PROFESSIONNEL DE FORMATION,883217986,88321798600016,2020,https://annuaire-entreprises.data.gouv.fr/entreprise/883217986,LOUVIERS,27,Normandie,https://annuaire-entreprises.data.gouv.fr/entreprise/883217986,,OF,inconnu,,Julie Barrelas pires,Directeur Général,,,,API recherche-entreprises.api.gouv.fr (SIREN 883217986),"Création 2020 (hors critère strict 2023+, inclus car en difficulté)",70,Organisme de formation confirmé | Création 2020 (élargissement étendu) | Hors IDF (27),liquidation judiciaire (entreprise fermée),2022-02-24,https://annuaire-entreprises.data.gouv.fr/entreprise/883217986,élevé - entreprise fermée administrativement
B,POLE PROFESSIONNEL DE FORMATION,POLE PROFESSIONNEL DE FORMATION,903038826,90303882600017,2021,https://annuaire-entreprises.data.gouv.fr/entreprise/903038826,VALENCE,26,Auvergne-Rhône-Alpes,https://annuaire-entreprises.data.gouv.fr/entreprise/903038826,,OF,inconnu,,Eric Humbert,Liquidateur,,,,API recherche-entreprises.api.gouv.fr (SIREN 903038826),"Création 2021 (hors critère strict 2023+, inclus car en difficulté)",70,Organisme de formation confirmé | Création 2021 (élargissement étendu) | Hors IDF (26),liquidation judiciaire (entreprise fermée),2022-10-31,https://annuaire-entreprises.data.gouv.fr/entreprise/903038826,élevé - entreprise fermée administrativement
B,INSTITUT PROFESSIONNEL DE FORMATION CORSE (IPFC),INSTITUT PROFESSIONNEL DE FORMATION CORSE,890328453,89032845300026,2020,https://annuaire-entreprises.data.gouv.fr/entreprise/890328453,AJACCIO,2A,Corse,https://annuaire-entreprises.data.gouv.fr/entreprise/890328453,,OF,inconnu,,Alexandre Rossi,Président de SAS,,,,API recherche-entreprises.api.gouv.fr (SIREN 890328453),"Création 2020 (hors critère strict 2023+, inclus car en difficulté)",70,Organisme de formation confirmé | Création 2020 (élargissement étendu) | Hors IDF (2A),liquidation judiciaire (entreprise fermée),2025-07-10,https://annuaire-entreprises.data.gouv.fr/entreprise/890328453,élevé - entreprise fermée administrativement
B,ORGANISME DE FORMATION EQUITE (EQUITE),ORGANISME DE FORMATION EQUITE,902194372,90219437200014,2021,https://annuaire-entreprises.data.gouv.fr/entreprise/902194372,SCHILTIGHEIM,67,Grand Est,https://annuaire-entreprises.data.gouv.fr/entreprise/902194372,,OF,inconnu,,Habiba Zenibou,Liquidateur,,,,API recherche-entreprises.api.gouv.fr (SIREN 902194372),"Création 2021 (hors critère strict 2023+, inclus car en difficulté)",70,Organisme de formation confirmé | Création 2021 (élargissement étendu) | Hors IDF (67),liquidation judiciaire (entreprise fermée),2023-08-31,https://annuaire-entreprises.data.gouv.fr/entreprise/902194372,élevé - entreprise fermée administrativement
B,ORGANISME DE FORMATION AU PRE DU BOIS,ORGANISME DE FORMATION AU PRE DU BOIS,887959377,88795937700011,2020,https://annuaire-entreprises.data.gouv.fr/entreprise/887959377,AMFREVILLE-LA-MI-VOIE,76,Normandie,https://annuaire-entreprises.data.gouv.fr/entreprise/887959377,,OF,inconnu,,Cindy Ardevol,Gérant,,,,API recherche-entreprises.api.gouv.fr (SIREN 887959377),"Création 2020 (hors critère strict 2023+, inclus car en difficulté)",70,Organisme de formation confirmé | Création 2020 (élargissement étendu) | Hors IDF (76),liquidation judiciaire (entreprise fermée),2022-09-13,https://annuaire-entreprises.data.gouv.fr/entreprise/887959377,élevé - entreprise fermée administrativement
B,ORGANISME DE FORMATION SECOURISME INCENDIE PREVENTION (OFSIP) (OFSIP),ORGANISME DE FORMATION SECOURISME INCENDIE PREVENTION,903723427,90372342700014,2021,https://annuaire-entreprises.data.gouv.fr/entreprise/903723427,NEUFCHEF,57,Grand Est,https://annuaire-entreprises.data.gouv.fr/entreprise/903723427,,OF,inconnu,,Sebastien Mantione,Liquidateur,,,,API recherche-entreprises.api.gouv.fr (SIREN 903723427),"Création 2021 (hors critère strict 2023+, inclus car en difficulté)",70,Organisme de formation confirmé | Création 2021 (élargissement étendu) | Hors IDF (57),liquidation judiciaire (entreprise fermée),2024-04-05,https://annuaire-entreprises.data.gouv.fr/entreprise/903723427,élevé - entreprise fermée administrativement
B,ORGANISME DE FORMATION A DISTANCE POUR LE COMMERCE ET LA GESTION (OFDCG),ORGANISME DE FORMATION A DISTANCE POUR LE COMMERCE ET LA GESTION,893152355,89315235500010,2021,https://annuaire-entreprises.data.gouv.fr/entreprise/893152355,LILLE,59,Hauts-de-France,https://annuaire-entreprises.data.gouv.fr/entreprise/893152355,,OF,distanciel,Mot-clé dans le nom suggère distanciel,Remi Keuleyan,Liquidateur,,,,API recherche-entreprises.api.gouv.fr (SIREN 893152355),"Création 2021 (hors critère strict 2023+, inclus car en difficulté)",70,Organisme de formation confirmé | Création 2021 (élargissement étendu) | Hors IDF (59),liquidation judiciaire (entreprise fermée),2021-09-30,https://annuaire-entreprises.data.gouv.fr/entreprise/893152355,élevé - entreprise fermée administrativement
B,"O-FORMEL, ORGANISME DE FORMATION DES ELUS LOCAUX (O-FORMEL, ORGANISME DE FORMATION DES ELUS LOCAUX) (O-FORMEL)","O-FORMEL, ORGANISME DE FORMATION DES ELUS LOCAUX",884747643,88474764300010,2020,https://annuaire-entreprises.data.gouv.fr/entreprise/884747643,LA ROCHE-VINEUSE,71,Bourgogne-Franche-Comté,https://annuaire-entreprises.data.gouv.fr/entreprise/884747643,,OF,inconnu,,Francois Moncomble,Liquidateur,,,,API recherche-entreprises.api.gouv.fr (SIREN 884747643),"Création 2020 (hors critère strict 2023+, inclus car en difficulté)",70,Organisme de formation confirmé | Création 2020 (élargissement étendu) | Hors IDF (71),liquidation judiciaire (entreprise fermée),2023-06-09,https://annuaire-entreprises.data.gouv.fr/entreprise/884747643,élevé - entreprise fermée administrativement
B,INSTITUT DE FORMATION DES MASCAREIGNES (I.F.M),INSTITUT DE FORMATION DES MASCAREIGNES,905370144,90537014400016,2021,https://annuaire-entreprises.data.gouv.fr/entreprise/905370144,SAINT-DENIS,974,La Réunion,https://annuaire-entreprises.data.gouv.fr/entreprise/905370144,,OF,inconnu,,Charlotte Dorseuil,Président de SAS,,,,API recherche-entreprises.api.gouv.fr (SIREN 905370144),"Création 2021 (hors critère strict 2023+, inclus car en difficulté)",70,Organisme de formation confirmé | Création 2021 (élargissement étendu) | Hors IDF (974),liquidation judiciaire (entreprise fermée),2025-11-05,https://annuaire-entreprises.data.gouv.fr/entreprise/905370144,élevé - entreprise fermée administrativement
B,M FORMATIONS (M FORMATIONS),M FORMATIONS,801587676,80158767600017,2014,https://annuaire-entreprises.data.gouv.fr/entreprise/801587676,CHALLES-LES-EAUX,73,Auvergne-Rhône-Alpes,https://annuaire-entreprises.data.gouv.fr/entreprise/801587676,,OF,inconnu,,Patrick Mignola,Gérant,,,,API recherche-entreprises.api.gouv.fr (SIREN 801587676),Création 2014 (élargi car Liste B insuffisante),65,Organisme de formation confirmé | Hors IDF (73) | Dirigeant: Gérant,liquidation judiciaire (entreprise fermée),2019-06-24,https://annuaire-entreprises.data.gouv.fr/entreprise/801587676,élevé - entreprise fermée administrativement
B,IL FORMATION,IL FORMATION,824979272,82497927200013,2017,https://annuaire-entreprises.data.gouv.fr/entreprise/824979272,SAINT-CHRISTOPHE-DU-FOC,50,Normandie,https://annuaire-entreprises.data.gouv.fr/entreprise/824979272,,OF,inconnu,,Marie-rose Laniepce,Liquidateur,,,,API recherche-entreprises.api.gouv.fr (SIREN 824979272),Création 2017 (élargi car Liste B insuffisante),65,Organisme de formation confirmé | Hors IDF (50) | Dirigeant: Liquidateur,liquidation judiciaire (entreprise fermée),2023-10-23,https://annuaire-entreprises.data.gouv.fr/entreprise/824979272,élevé - entreprise fermée administrativement
B,M FORMATION,M FORMATION,791113236,79111323600016,2013,https://annuaire-entreprises.data.gouv.fr/entreprise/791113236,CAEN,14,Normandie,https://annuaire-entreprises.data.gouv.fr/entreprise/791113236,,OF,inconnu,,Muriel Taupin (hebert),Liquidateur,,,,API recherche-entreprises.api.gouv.fr (SIREN 791113236),Création 2013 (élargi car Liste B insuffisante),65,Organisme de formation confirmé | Hors IDF (14) | Dirigeant: Liquidateur,liquidation judiciaire (entreprise fermée),2019-11-06,https://annuaire-entreprises.data.gouv.fr/entreprise/791113236,élevé - entreprise fermée administrativement
B,LA FORMATION (LA FORMATION),LA FORMATION,805359767,80535976700011,2014,https://annuaire-entreprises.data.gouv.fr/entreprise/805359767,TOULOUSE,31,Occitanie,https://annuaire-entreprises.data.gouv.fr/entreprise/805359767,,OF,inconnu,,Carole Soucaze (vaysse),Président de SAS,,,,API recherche-entreprises.api.gouv.fr (SIREN 805359767),Création 2014 (élargi car Liste B insuffisante),65,Organisme de formation confirmé | Hors IDF (31) | Dirigeant: Président de SAS,liquidation judiciaire (entreprise fermée),2018-12-31,https://annuaire-entreprises.data.gouv.fr/entreprise/805359767,élevé - entreprise fermée administrativement
B,S FORMATION (S FORMATION),S FORMATION,813764081,81376408100010,2015,https://annuaire-entreprises.data.gouv.fr/entreprise/813764081,SIX-FOURS-LES-PLAGES,83,Provence-Alpes-Côte d'Azur,https://annuaire-entreprises.data.gouv.fr/entreprise/813764081,,OF,inconnu,,Sabrina Faure (faure),Président de SAS,,,,API recherche-entreprises.api.gouv.fr (SIREN 813764081),Création 2015 (élargi car Liste B insuffisante),65,Organisme de formation confirmé | Hors IDF (83) | Dirigeant: Président de SAS,liquidation judiciaire (entreprise fermée),2018-09-18,https://annuaire-entreprises.data.gouv.fr/entreprise/813764081,élevé - entreprise fermée administrativement
B,MA FORMATIONS,MA FORMATIONS,790436034,79043603400025,2012,https://annuaire-entreprises.data.gouv.fr/entreprise/790436034,LUNEL,34,Occitanie,https://annuaire-entreprises.data.gouv.fr/entreprise/790436034,,OF,inconnu,,Manuel Mena,Liquidateur,,,,API recherche-entreprises.api.gouv.fr (SIREN 790436034),Création 2012 (élargi car Liste B insuffisante),65,Organisme de formation confirmé | Hors IDF (34) | Dirigeant: Liquidateur,liquidation judiciaire (entreprise fermée),2019-07-15,https://annuaire-entreprises.data.gouv.fr/entreprise/790436034,élevé - entreprise fermée administrativement
B,S-FORMATIONS,S-FORMATIONS,837611516,83761151600019,2018,https://annuaire-entreprises.data.gouv.fr/entreprise/837611516,LE CELLIER,44,Pays de la Loire,https://annuaire-entreprises.data.gouv.fr/entreprise/837611516,,OF,inconnu,,Stephane Peralta,Président de SAS,,,,API recherche-entreprises.api.gouv.fr (SIREN 837611516),Création 2018 (élargi car Liste B insuffisante),65,Organisme de formation confirmé | Hors IDF (44) | Dirigeant: Président de SAS,liquidation judiciaire (entreprise fermée),2024-02-23,https://annuaire-entreprises.data.gouv.fr/entreprise/837611516,élevé - entreprise fermée administrativement
B,SA FORMATION,SA FORMATION,843688904,84368890400013,2018,https://annuaire-entreprises.data.gouv.fr/entreprise/843688904,HEM,59,Hauts-de-France,https://annuaire-entreprises.data.gouv.fr/entreprise/843688904,,OF,inconnu,,Maxence Senechal,Liquidateur,,,,API recherche-entreprises.api.gouv.fr (SIREN 843688904),Création 2018 (élargi car Liste B insuffisante),65,Organisme de formation confirmé | Hors IDF (59) | Dirigeant: Liquidateur,liquidation judiciaire (entreprise fermée),2018-12-31,https://annuaire-entreprises.data.gouv.fr/entreprise/843688904,élevé - entreprise fermée administrativement
B,FAUVEL FORMATION (ABSKILL),FAUVEL FORMATION,390848547,39084854700159,1993,https://annuaire-entreprises.data.gouv.fr/entreprise/390848547,BERGERAC,24,Nouvelle-Aquitaine,https://annuaire-entreprises.data.gouv.fr/entreprise/390848547,,OF,inconnu,,Sebastien Loury,Président de SAS,,,,API recherche-entreprises.api.gouv.fr (SIREN 390848547),Création 1993 (élargi car Liste B insuffisante),65,Organisme de formation confirmé | Hors IDF (24) | Dirigeant: Président de SAS,liquidation judiciaire (entreprise fermée),2023-12-29,https://annuaire-entreprises.data.gouv.fr/entreprise/390848547,élevé - entreprise fermée administrativement
B,INFORMATIQUE ET FORMATION (IF),INFORMATIQUE ET FORMATION,391623238,39162323800014,1993,https://annuaire-entreprises.data.gouv.fr/entreprise/391623238,SAINT-NAZAIRE,44,Pays de la Loire,https://annuaire-entreprises.data.gouv.fr/entreprise/391623238,,OF,inconnu,,Boukare Ilboudo,Gérant,,,,API recherche-entreprises.api.gouv.fr (SIREN 391623238),Création 1993 (élargi car Liste B insuffisante),65,Organisme de formation confirmé | Hors IDF (44) | Dirigeant: Gérant,liquidation judiciaire (entreprise fermée),2021-02-25,https://annuaire-entreprises.data.gouv.fr/entreprise/391623238,élevé - entreprise fermée administrativement
B,DELFI FORMATION,DELFI FORMATION,398255141,39825514100028,1994,https://annuaire-entreprises.data.gouv.fr/entreprise/398255141,LA TESTE-DE-BUCH,33,Nouvelle-Aquitaine,https://annuaire-entreprises.data.gouv.fr/entreprise/398255141,,OF,inconnu,,Laurent Prades,Liquidateur,,,,API recherche-entreprises.api.gouv.fr (SIREN 398255141),Création 1994 (élargi car Liste B insuffisante),65,Organisme de formation confirmé | Hors IDF (33) | Dirigeant: Liquidateur,liquidation judiciaire (entreprise fermée),2022-04-08,https://annuaire-entreprises.data.gouv.fr/entreprise/398255141,élevé - entreprise fermée administrativement
B,FORMATION F.I.R.S.T,FORMATION F.I.R.S.T,398939926,39893992600018,1994,https://annuaire-entreprises.data.gouv.fr/entreprise/398939926,AIX-EN-PROVENCE,13,Provence-Alpes-Côte d'Azur,https://annuaire-entreprises.data.gouv.fr/entreprise/398939926,,OF,inconnu,,Marc-antoine Azorin,Liquidateur,,,,API recherche-entreprises.api.gouv.fr (SIREN 398939926),Création 1994 (élargi car Liste B insuffisante),65,Organisme de formation confirmé | Hors IDF (13) | Dirigeant: Liquidateur,liquidation judiciaire (entreprise fermée),2024-12-12,https://annuaire-entreprises.data.gouv.fr/entreprise/398939926,élevé - entreprise fermée administrativement
B,GBI FORMATION,GBI FORMATION,393717103,39371710300021,1994,https://annuaire-entreprises.data.gouv.fr/entreprise/393717103,PLOUMAGOAR,22,Bretagne,https://annuaire-entreprises.data.gouv.fr/entreprise/393717103,,OF,inconnu,,Antoine Cadorel,Gérant,,,,API recherche-entreprises.api.gouv.fr (SIREN 393717103),Création 1994 (élargi car Liste B insuffisante),65,Organisme de formation confirmé | Hors IDF (22) | Dirigeant: Gérant,liquidation judiciaire (entreprise fermée),2022-12-27,https://annuaire-entreprises.data.gouv.fr/entreprise/393717103,élevé - entreprise fermée administrativement
B,LAGORA FORMATION,LAGORA FORMATION,387528664,38752866400023,1992,https://annuaire-entreprises.data.gouv.fr/entreprise/387528664,TROYES,10,Grand Est,https://annuaire-entreprises.data.gouv.fr/entreprise/387528664,,OF,inconnu,,Hadji Niang,Gérant,,,,API recherche-entreprises.api.gouv.fr (SIREN 387528664),Création 1992 (élargi car Liste B insuffisante),65,Organisme de formation confirmé | Hors IDF (10) | Dirigeant: Gérant,liquidation judiciaire (entreprise fermée),2024-04-03,https://annuaire-entreprises.data.gouv.fr/entreprise/387528664,élevé - entreprise fermée administrativement
B,GM FORMATION,GM FORMATION,309566776,30956677600048,1900,https://annuaire-entreprises.data.gouv.fr/entreprise/309566776,OYONNAX,01,Auvergne-Rhône-Alpes,https://annuaire-entreprises.data.gouv.fr/entreprise/309566776,,OF,inconnu,,Jean Fernoux,Autre,,,,API recherche-entreprises.api.gouv.fr (SIREN 309566776),Création 1900 (élargi car Liste B insuffisante),65,Organisme de formation confirmé | Hors IDF (01) | Dirigeant: Autre,liquidation judiciaire (entreprise fermée),2022-05-10,https://annuaire-entreprises.data.gouv.fr/entreprise/309566776,élevé - entreprise fermée administrativement
B,JMA FORMATION (ACF),JMA FORMATION,389605585,38960558500055,1992,https://annuaire-entreprises.data.gouv.fr/entreprise/389605585,VANNES,56,Bretagne,https://annuaire-entreprises.data.gouv.fr/entreprise/389605585,,OF,inconnu,,Jean-michel Aranthabe,Liquidateur,,,,API recherche-entreprises.api.gouv.fr (SIREN 389605585),Création 1992 (élargi car Liste B insuffisante),65,Organisme de formation confirmé | Hors IDF (56) | Dirigeant: Liquidateur,liquidation judiciaire (entreprise fermée),2018-11-23,https://annuaire-entreprises.data.gouv.fr/entreprise/389605585,élevé - entreprise fermée administrativement
B,AKENE FORMATION,AKENE FORMATION,414470377,41447037700022,1997,https://annuaire-entreprises.data.gouv.fr/entreprise/414470377,ECUVILLY,60,Hauts-de-France,https://annuaire-entreprises.data.gouv.fr/entreprise/414470377,,OF,inconnu,,Beatrice Pilet (harent),Liquidateur,,,,API recherche-entreprises.api.gouv.fr (SIREN 414470377),Création 1997 (élargi car Liste B insuffisante),65,Organisme de formation confirmé | Hors IDF (60) | Dirigeant: Liquidateur,liquidation judiciaire (entreprise fermée),2018-12-31,https://annuaire-entreprises.data.gouv.fr/entreprise/414470377,élevé - entreprise fermée administrativement
B,VAR FORMATION,VAR FORMATION,521689042,52168904200013,2010,https://annuaire-entreprises.data.gouv.fr/entreprise/521689042,COGOLIN,83,Provence-Alpes-Côte d'Azur,https://annuaire-entreprises.data.gouv.fr/entreprise/521689042,,OF,inconnu,,Sophie Gobin (bimbot),Liquidateur,,,,API recherche-entreprises.api.gouv.fr (SIREN 521689042),Création 2010 (élargi car Liste B insuffisante),65,Organisme de formation confirmé | Hors IDF (83) | Dirigeant: Liquidateur,liquidation judiciaire (entreprise fermée),2019-01-01,https://annuaire-entreprises.data.gouv.fr/entreprise/521689042,élevé - entreprise fermée administrativement
B,ROCH FORMATION,ROCH FORMATION,522106343,52210634300018,2010,https://annuaire-entreprises.data.gouv.fr/entreprise/522106343,CONNAUX,30,Occitanie,https://annuaire-entreprises.data.gouv.fr/entreprise/522106343,,OF,inconnu,,Laetitia Roch,Gérant,,,,API recherche-entreprises.api.gouv.fr (SIREN 522106343),Création 2010 (élargi car Liste B insuffisante),65,Organisme de formation confirmé | Hors IDF (30) | Dirigeant: Gérant,liquidation judiciaire (entreprise fermée),2019-03-31,https://annuaire-entreprises.data.gouv.fr/entreprise/522106343,élevé - entreprise fermée administrativement
B,AB FORMATION,AB FORMATION,522398668,52239866800023,2010,https://annuaire-entreprises.data.gouv.fr/entreprise/522398668,IFS,14,Normandie,https://annuaire-entreprises.data.gouv.fr/entreprise/522398668,,OF,inconnu,,Cyril Mastromichele,Liquidateur,,,,API recherche-entreprises.api.gouv.fr (SIREN 522398668),Création 2010 (élargi car Liste B insuffisante),65,Organisme de formation confirmé | Hors IDF (14) | Dirigeant: Liquidateur,liquidation judiciaire (entreprise fermée),2018-02-28,https://annuaire-entreprises.data.gouv.fr/entreprise/522398668,élevé - entreprise fermée administrativement
B,ABSO FORMATION,ABSO FORMATION,522597475,52259747500014,2010,https://annuaire-entreprises.data.gouv.fr/entreprise/522597475,MONTPELLIER,34,Occitanie,https://annuaire-entreprises.data.gouv.fr/entreprise/522597475,,OF,inconnu,,Patrick Chanudet,Gérant,,,,API recherche-entreprises.api.gouv.fr (SIREN 522597475),Création 2010 (élargi car Liste B insuffisante),65,Organisme de formation confirmé | Hors IDF (34) | Dirigeant: Gérant,liquidation judiciaire (entreprise fermée),2021-09-22,https://annuaire-entreprises.data.gouv.fr/entreprise/522597475,élevé - entreprise fermée administrativement
